31578:58,616,84,17,8,654,866,302,29,76
31585:866,58,76,302,17,84,616,29,654,8
31597:866,58,76,654,302,8,29,616,17,84
31639:8,29,17,302,58,866,76,616,84,654
31644:8,76,866,58,302,616,29,654,17,84
31653:302,76,616,17,8,84,654,58,866,29
31687:866,654,302,8,76,616,17,84,29,58
31691:302,17,76,616,8,84,866,29,654,58
31696:654,616,58,76,302,84,17,29,8,866
31744:8,650,654,866,76,17,302,29,58,84
31751:302,866,8,76,17,654,58,616,84,29
31789:302,8,17,654,76,616,866,84,29,58
31791:302,616,58,654,76,29,866,17,8,84
31806:616,8,302,84,654,58,29,17,866,76
31822:302,76,8,866,17,29,58,616,84,654
31890:866,8,76,58,84,654,17,616,29,302
31920:8,654,616,84,866,17,58,29,302,76
31926:8,654,76,17,866,616,58,29,302,84
31933:29,302,8,58,866,616,76,84,17,654
31937:616,8,654,84,17,866,76,29,302,58
31947:616,866,58,29,302,76,654,84,17,8
31955:866,654,302,76,8,17,58,29,616,84
31958:17,58,654,866,616,8,84,76,302,29
31985:866,76,302,58,29,616,17,84,654,8
32010:866,654,616,8,84,17,58,29,302,76
32032:29,302,76,654,866,58,616,84,8,17
32043:58,866,76,8,17,654,29,616,650,84
32072:654,866,76,8,616,58,29,302,17,84
32076:654,866,76,616,17,8,84,58,302,29
32104:866,616,302,29,84,8,76,654,58,17
32105:29,302,76,8,616,58,84,654,650,866
32110:866,650,84,302,29,616,8,58,654,17
32123:616,84,654,866,29,17,302,58,8,76
32140:76,84,654,302,616,17,8,866,58,29
32145:866,76,8,58,17,654,616,84,302,29
32161:8,654,616,84,17,76,866,58,29,302
32165:58,302,616,29,17,84,654,866,8,76
32180:616,84,58,866,302,8,654,17,29,76
32185:616,29,8,302,76,58,84,17,866,654
32189:76,654,8,616,58,84,302,17,29,866
32191:76,58,29,654,302,8,866,17,616,84
32205:654,17,84,616,76,866,8,58,29,302
32215:58,866,302,654,29,76,84,8,616,17
32242:654,58,8,29,84,76,866,17,616,302
32250:866,8,58,84,17,616,76,302,654,29
32251:302,84,76,866,29,58,616,17,8,654
32256:866,616,29,8,17,76,302,654,58,84
32286:84,58,616,8,866,76,654,650,302,29
32291:8,616,654,29,866,84,17,76,58,302
32300:616,84,76,58,866,8,29,302,654,17
32329:8,17,302,29,58,866,84,76,654,616
32338:76,866,84,302,58,654,17,616,29,8
32355:616,17,84,76,8,654,58,302,866,29
32356:76,8,866,616,29,84,17,58,654,302
32364:76,58,84,616,17,302,866,8,654,29
32379:8,616,654,17,84,866,58,76,29,302
32409:29,58,866,302,76,8,616,654,17,84
32422:58,866,8,17,302,84,654,616,29,76
32439:654,76,866,302,58,616,84,650,8,29
32451:866,654,17,76,302,29,58,8,84,616
32477:29,8,654,302,866,616,58,76,84,17
32493:616,76,84,58,17,866,29,302,8,654
32495:58,84,866,8,654,29,17,302,616,76
32533:654,302,29,8,58,76,616,17,866,84
32546:58,8,616,866,17,76,29,84,654,302
32565:17,29,58,616,302,84,866,76,654,8
32571:8,616,654,17,84,76,302,866,29,58
32580:76,8,866,302,29,654,58,616,84,17
32583:8,76,654,616,29,866,17,302,58,84
32584:8,302,76,17,84,654,616,866,58,29
32624:76,84,8,654,58,616,17,29,302,866
32625:616,8,654,84,17,58,29,302,866,76
32628:866,302,616,654,76,58,17,29,84,8
32641:866,29,58,616,84,8,17,76,302,654
32647:616,84,654,17,58,8,29,302,866,76
32656:616,866,58,17,302,76,29,84,654,8
32667:84,654,76,8,58,17,616,866,29,302
32675:654,76,8,17,866,616,84,302,58,29
32684:866,654,29,616,302,8,58,84,76,17
32701:616,8,866,654,17,84,76,58,302,29
32707:302,76,29,616,654,58,866,8,17,84
32715:866,58,76,302,616,8,29,84,17,654
32751:76,58,866,302,8,654,29,17,616,84
32773:866,616,58,302,84,654,8,76,29,17
32776:76,866,616,58,29,17,302,84,654,8
32780:866,76,616,654,29,302,58,8,17,84
32817:866,616,654,58,29,8,302,76,17,84
32819:58,654,8,866,76,302,84,17,29,616
32822:76,8,654,616,302,17,866,29,58,84
32823:17,616,8,654,84,866,58,76,302,29
32843:76,616,654,866,17,58,29,84,302,8
32871:8,58,84,76,29,866,302,654,616,17
32879:76,8,654,84,29,616,866,58,17,302
32893:17,654,84,58,302,8,29,616,866,76
32902:866,58,302,29,654,8,616,17,84,76
32917:17,76,302,29,58,866,654,8,616,84
32919:654,866,616,302,8,17,84,76,58,29
32921:76,866,58,29,302,84,616,654,8,17
32936:58,29,616,84,17,302,8,76,654,866
32953:76,84,58,866,302,17,616,29,654,8
32955:866,654,76,58,302,29,84,8,616,17
32977:76,654,616,8,58,17,302,84,866,29
32978:616,8,58,76,654,17,866,29,84,302
32982:76,654,616,866,302,8,58,84,17,29
32984:58,8,84,302,866,29,654,17,616,76
32986:8,76,58,29,17,654,84,616,302,866
32994:58,84,616,866,29,76,654,302,17,8
33005:654,58,76,29,302,8,84,17,616,866
33043:8,76,84,58,29,616,17,866,654,650
33045:654,84,866,29,616,17,302,58,76,8
33108:29,654,8,616,866,302,58,76,84,17
33135:58,8,654,84,17,29,616,302,866,76
33136:616,58,8,654,84,302,29,866,76,17
33149:84,616,8,17,302,76,650,866,58,29
33151:76,8,17,616,58,866,84,29,302,654
33181:17,866,654,29,8,616,76,84,302,58
33201:302,866,84,654,8,17,76,616,29,58
33206:58,76,654,29,8,866,84,302,616,17
33207:866,29,76,58,302,8,654,616,84,17
33225:58,17,866,8,29,616,650,302,654,84
33232:8,616,302,866,76,58,654,17,29,84
33258:8,84,17,654,616,302,76,866,29,58
33261:866,8,76,17,654,58,616,29,302,84
33268:76,58,29,302,866,654,8,616,84,17
33316:76,29,302,8,58,866,654,84,650,616
33346:866,17,616,76,29,58,84,8,302,654
33352:76,654,8,616,866,17,84,58,29,302
33355:76,616,84,8,654,866,29,302,17,58
33364:654,302,8,84,616,866,17,76,29,58
33373:8,654,58,302,616,17,84,76,866,29
33374:29,654,616,866,84,302,58,76,17,8
33406:76,29,654,302,58,8,866,84,17,616
33409:616,29,58,654,84,17,866,8,302,76
33421:76,866,654,58,29,302,8,616,84,17
33432:654,76,866,58,616,17,29,302,650,84
33443:654,76,616,84,8,17,29,866,58,302
33453:8,58,866,17,76,84,29,616,302,654
33454:17,654,866,8,302,29,84,58,616,76
33491:8,616,76,29,17,84,866,302,58,654
33525:654,84,8,616,29,866,17,302,58,76
33527:8,654,866,616,76,29,302,58,84,17
33528:8,616,866,84,29,76,58,17,302,654
33539:8,302,76,654,29,616,866,17,84,58
33541:17,84,616,8,654,76,866,58,302,29
33547:76,17,84,654,616,8,58,866,29,302
33554:654,8,302,616,76,866,29,17,58,84
33557:84,17,29,8,654,58,866,616,76,302
33561:654,84,58,616,8,17,76,29,302,866
33582:84,302,76,17,8,654,616,29,866,58
33590:866,8,58,17,616,654,29,84,76,302
33614:616,654,302,84,29,17,76,8,58,866
33615:76,84,616,29,17,654,302,650,58,866
33616:866,58,616,76,654,17,29,302,8,84
33621:76,866,654,8,58,84,17,616,29,302
33652:58,616,84,17,76,302,8,29,866,654
33701:17,654,8,302,76,84,616,866,58,29
33702:616,302,8,866,654,29,84,17,76,58
33707:58,76,866,29,302,84,654,616,8,17
33721:654,8,616,17,84,866,302,29,58,76
33722:654,8,29,76,866,302,58,17,84,616
33737:84,58,29,8,866,654,76,302,616,17
33752:76,654,616,58,866,17,302,29,84,8
33783:17,76,616,866,58,84,302,29,8,654
33787:58,76,29,302,654,84,8,17,616,866
33789:302,58,8,616,29,76,17,866,654,84
33807:616,58,302,29,866,76,8,84,654,17
33808:616,29,8,84,17,866,654,76,58,302
33809:76,616,58,84,17,8,654,302,866,29
33837:8,616,654,84,58,866,76,17,29,302
33841:866,58,29,76,616,17,84,654,302,8
33844:8,654,84,616,866,58,17,302,76,29
33859:866,58,29,302,654,76,616,8,84,17
33866:654,8,58,616,17,84,76,866,302,29
33868:29,302,58,76,8,654,866,17,84,616
33869:29,84,58,17,616,76,654,8,302,866
33874:654,866,616,8,58,17,76,84,29,302
33884:76,17,616,302,654,29,8,84,866,58
33910:58,302,654,8,76,616,29,866,17,84
33921:866,17,76,654,84,616,8,302,58,29
33988:8,654,84,29,58,866,616,17,302,76
33998:616,866,76,58,302,29,17,8,654,84
34022:654,8,302,84,58,17,29,616,866,76
34027:29,58,654,76,8,866,302,616,17,84
34041:58,866,17,654,8,84,616,302,76,29
34048:654,84,76,17,616,8,58,29,866,302
34054:76,866,29,302,654,8,616,17,58,84
34068:654,17,866,84,58,616,302,8,76,29
34092:654,17,866,8,302,76,616,84,58,29
34093:58,8,29,654,302,84,76,616,17,866
34105:84,17,8,58,866,76,302,616,654,29
34106:654,302,616,17,29,866,84,8,58,76
34119:654,58,866,29,302,616,84,8,17,76
34124:76,616,84,302,650,8,29,866,17,58
34148:654,84,8,58,302,866,650,29,17,616
34172:76,8,616,84,866,302,58,17,654,29
34174:616,17,84,29,302,58,76,654,866,8
34179:302,76,866,8,29,616,654,58,84,17
34188:70,650,84,616,564,8,866,81,58,76
34227:616,654,866,8,58,84,17,76,302,29
34292:29,654,616,8,17,84,302,866,58,76
34293:76,17,866,58,29,84,8,302,654,616
34304:76,17,84,8,866,29,616,654,302,58
34309:58,654,76,866,8,616,302,29,17,84
34318:8,654,616,76,58,84,29,17,302,866
34335:84,654,17,58,616,8,76,302,866,29
34341:616,76,58,17,84,866,8,654,302,29
34347:76,58,866,302,654,29,17,8,616,84
34350:84,17,654,616,8,76,29,866,58,302
34378:866,8,654,17,84,616,58,76,302,29
34398:76,866,17,8,58,302,29,616,654,84
34403:866,654,76,8,84,17,616,302,29,58
34421:58,29,8,302,866,84,616,650,76,654
34433:654,84,8,17,616,302,76,866,58,29
34468:84,17,866,616,8,654,76,29,302,58
34470:76,302,866,8,654,616,29,84,58,17
34492:866,84,616,650,17,8,58,29,654,302
34498:866,654,616,58,76,84,302,17,29,8
34499:616,8,654,58,29,84,76,866,302,17
34511:58,8,76,654,84,302,866,29,616,17
34512:866,76,58,84,654,17,302,29,616,8
34523:84,76,58,866,302,654,8,616,17,29
34527:84,8,17,616,654,76,58,866,29,302
34529:866,84,58,302,650,29,81,76,8,654
34541:616,29,17,84,8,302,76,654,58,866
34552:76,866,58,8,17,29,654,302,84,616
34553:654,866,8,58,29,84,616,17,302,76
34579:58,866,654,17,616,76,302,84,29,8
34594:654,17,616,76,8,866,84,58,302,29
34603:654,866,29,76,302,17,616,58,8,84
34628:58,654,866,17,76,302,29,84,8,616
34632:29,302,616,84,58,76,17,866,654,8
34681:654,866,302,58,76,84,17,29,616,8
34697:76,302,866,29,8,616,654,17,84,58
34698:654,8,616,17,84,58,76,29,302,866
34702:866,76,58,616,8,29,302,17,654,84
34703:76,866,17,302,29,84,58,654,616,8
34709:866,84,76,8,17,616,654,29,58,302
34710:866,76,616,58,29,302,84,17,8,654
34717:29,58,302,616,866,76,84,8,17,654
34740:866,76,650,616,84,654,8,302,29,81
34741:84,866,17,616,76,8,654,302,58,29
34742:17,302,616,58,29,866,76,84,8,654
34753:866,616,29,8,17,84,654,76,302,58
34794:866,76,29,58,8,302,654,616,17,84
34820:84,616,17,58,29,8,76,654,866,302
34833:8,76,866,654,84,17,302,616,58,29
34837:29,8,17,84,302,58,76,616,654,866
34839:616,654,76,84,17,8,866,58,29,302
34868:616,654,17,8,84,58,29,302,866,76
34885:76,866,58,654,8,29,302,616,84,17
34895:58,866,616,29,302,654,76,8,84,17
34896:302,84,76,8,616,58,29,866,654,17
34901:654,8,302,76,84,58,17,616,29,866
34906:8,654,58,866,616,84,17,76,302,29
34917:616,58,84,654,866,76,17,8,29,302
34936:654,8,866,58,616,17,29,84,302,76
34973:58,302,29,76,866,654,17,8,616,84
34974:81,84,866,76,616,17,650,654,29,8
34976:302,8,654,84,76,58,866,616,17,29
34978:866,654,29,76,302,58,8,616,84,17
35005:302,29,58,76,866,616,654,84,8,17
35021:29,302,76,654,616,84,866,8,17,58
35026:8,58,654,84,866,29,76,302,17,616
35086:654,76,8,58,29,616,17,866,302,84
35087:81,654,84,866,302,616,76,17,29,8
35092:76,58,8,866,654,29,616,17,84,302
35127:8,58,76,616,866,17,84,654,302,29
35150:58,8,654,17,29,84,616,302,866,76
35151:17,866,76,616,84,58,654,8,302,29
35166:866,58,29,8,616,84,302,76,654,17
35167:654,616,76,84,866,302,17,8,58,29
35176:29,76,8,17,654,58,616,866,84,302
35211:76,84,17,866,58,302,29,654,8,616
35212:302,654,8,616,84,58,17,29,76,866
35214:866,58,76,302,17,29,616,8,84,654
35229:654,302,29,8,58,84,866,76,616,17
35231:302,58,29,8,866,616,76,654,17,84
35241:616,17,29,8,654,866,58,84,302,76
35244:76,8,302,58,654,616,866,17,84,29
35251:866,616,84,29,17,8,302,654,76,58
35255:616,58,76,84,17,654,8,29,302,866
35274:654,8,616,29,17,76,84,58,302,866
35275:616,84,17,654,8,302,866,76,58,29
35289:616,866,58,76,8,654,29,302,84,17
35296:17,84,58,866,616,8,654,29,302,76
35297:654,866,58,8,616,17,84,76,29,302
35311:29,76,302,654,866,58,8,17,84,616
35332:866,302,654,84,8,29,616,58,17,76
35348:84,81,58,17,650,29,654,302,8,76
35365:866,302,58,650,76,616,84,81,29,654
35380:650,84,17,8,76,866,81,302,29,58
35429:616,76,654,84,866,17,8,302,29,58
35448:8,29,616,302,866,654,84,17,76,58
35456:8,616,76,58,17,84,866,654,302,29
35495:616,654,866,17,84,8,29,76,58,302
35510:76,616,8,866,654,84,17,58,302,29
35518:654,866,76,17,58,302,8,616,29,84
35525:17,84,76,8,654,866,58,302,29,616
35558:58,302,29,8,76,17,616,866,654,84
35572:654,84,8,616,17,866,58,29,76,302
35574:866,76,302,58,8,616,654,17,29,84
35576:866,616,76,302,58,84,17,8,654,29
35582:866,17,76,58,654,8,84,616,29,302
35593:302,58,76,17,866,84,616,8,654,29
35623:8,654,58,616,17,302,84,29,76,866
35676:654,866,76,8,58,302,29,84,616,17
35688:866,76,654,17,84,58,8,302,616,29
35690:866,616,17,29,84,8,58,654,302,76
35691:302,616,17,29,84,58,76,866,8,654
35730:76,866,302,84,58,8,29,654,17,616
35746:29,654,76,302,866,58,17,84,616,8
35757:654,76,8,58,84,616,866,17,29,302
35771:58,29,616,866,654,8,302,76,84,17
35788:866,302,76,17,29,654,616,58,84,8
35806:616,302,17,58,84,654,8,29,866,76
35820:616,8,866,654,84,17,76,302,29,58
35826:866,17,76,58,616,84,29,302,8,654
35850:84,8,58,17,616,654,76,302,866,29
35859:866,17,76,302,58,29,8,654,616,84
35893:58,866,76,302,8,29,616,84,654,17
35900:616,58,29,8,654,17,76,84,866,302
35901:76,866,29,84,302,58,616,17,8,654
35932:8,58,302,654,616,866,29,76,17,84
35941:866,76,58,302,29,84,616,8,650,654
35969:58,29,302,866,654,8,76,616,84,17
35970:8,654,616,17,29,84,58,302,76,866
35982:866,29,8,654,17,616,84,302,76,58
35989:654,84,616,58,29,76,17,8,866,302
35990:58,76,17,616,8,866,29,302,654,84
35999:84,302,8,58,17,29,654,866,76,616
36064:8,616,17,866,76,654,84,302,58,29
36123:654,84,866,76,8,58,302,29,616,17
36135:17,58,8,84,29,866,616,654,302,650
36176:8,654,17,29,84,76,302,616,866,58
36179:76,84,302,29,17,866,58,616,8,654
36185:616,302,29,58,866,76,84,17,8,654
36193:58,616,76,17,866,84,654,8,29,302
36196:58,17,654,29,8,84,76,302,616,866
36210:76,84,616,866,58,29,302,8,654,17
36216:866,58,616,29,302,76,8,654,17,84
36221:8,29,76,654,17,302,866,58,616,84
36225:58,17,84,616,76,866,654,302,8,29
36242:76,866,616,58,654,84,8,17,29,302
36258:866,654,8,616,17,76,58,84,29,302
36261:58,76,866,616,8,654,302,84,29,17
36268:76,616,654,866,17,8,84,302,29,58
36313:76,866,302,58,616,84,654,8,29,17
36315:76,866,29,84,58,8,302,654,17,616
36319:76,58,29,866,302,616,17,84,654,8
36330:84,8,17,76,866,654,616,58,29,302
36342:302,17,866,654,8,76,29,616,58,84
36355:84,654,17,616,866,8,76,302,29,58
36358:616,17,654,8,84,302,29,58,76,866
36375:76,866,84,616,654,58,17,29,8,302
36385:8,866,76,654,17,84,58,29,302,616
36393:76,654,302,8,616,84,17,58,29,866
36418:8,17,302,84,616,866,654,76,58,29
36419:654,29,8,866,76,616,17,302,58,84
36420:866,76,8,616,58,654,29,84,17,302
36468:302,650,76,654,616,58,866,8,17,84
36470:616,84,302,76,17,866,654,58,29,8
36471:8,76,654,84,302,17,29,616,866,58
36488:866,616,302,29,58,76,17,84,8,654
36499:302,84,29,76,58,17,866,8,616,654
36508:616,76,866,17,8,29,84,58,654,302
36561:866,616,58,17,76,302,8,29,654,84
36563:302,76,654,866,8,58,29,17,616,84
36564:654,76,8,84,616,17,302,866,29,58
36585:76,866,8,84,654,58,29,17,616,302
36595:8,76,84,17,302,29,650,58,866,654
36607:866,29,58,654,302,76,8,616,17,84
36620:76,58,616,302,866,29,17,84,654,8
36642:8,616,58,76,866,29,302,654,84,17
36656:58,29,302,866,76,654,8,84,17,616
36689:302,616,76,8,654,866,29,58,17,84
36696:616,8,76,84,866,58,17,654,29,302
36708:17,58,29,76,654,302,616,84,8,866
36723:8,866,58,76,654,616,29,302,17,84
36727:8,302,29,58,654,84,76,17,616,866
36730:76,654,616,866,17,29,84,8,302,58
36790:76,866,302,17,654,8,29,84,58,616
36797:58,76,8,654,302,616,17,866,29,84
36902:866,8,654,76,58,84,302,29,17,616
36948:616,654,58,84,8,29,866,302,76,17
36960:8,654,17,84,616,866,76,58,29,302
36961:29,58,866,302,616,76,8,17,84,654
36966:8,866,76,58,29,302,616,654,84,17
36979:76,654,616,58,866,29,302,8,17,84
37050:17,616,84,76,8,866,302,58,654,29
37053:616,8,866,654,84,76,17,29,302,58
37054:654,76,17,8,29,84,866,302,616,58
37058:866,302,616,650,654,29,58,17,8,84
37078:17,616,302,866,58,76,29,84,654,8
37088:616,8,866,84,654,17,76,302,58,29
37143:8,866,654,17,616,76,58,84,29,302
37160:654,8,866,17,84,302,58,616,29,76
37165:616,84,866,29,76,17,654,302,58,650
37175:616,76,866,58,302,29,8,654,17,84
37177:58,302,616,84,866,17,8,654,76,29
37178:654,58,616,17,76,8,84,302,29,866
37212:654,866,8,76,58,29,302,84,616,17
37222:616,8,58,654,76,302,84,866,17,29
37240:58,302,654,29,616,866,76,8,17,84
37255:58,616,866,302,29,76,84,654,8,17
37266:84,8,866,17,76,302,654,616,58,29
37272:58,866,654,76,8,616,84,17,29,302
37291:76,866,58,29,302,616,17,8,84,654
37308:29,866,58,8,84,76,302,654,616,17
37313:29,17,302,616,654,8,866,84,58,76
37342:616,654,8,76,866,58,84,17,302,29
37358:84,76,866,616,302,29,58,8,17,654
37380:76,8,17,616,866,29,654,84,302,58
37389:76,616,866,654,58,8,17,302,84,29
37398:84,29,866,76,302,58,17,616,654,8
37399:58,84,302,29,76,17,654,616,866,8
37404:76,58,654,616,17,84,8,866,29,302
37443:654,866,58,84,29,8,76,302,17,616
37446:302,29,654,866,8,616,76,17,58,84
37480:616,58,76,8,654,17,866,29,302,84
37501:29,58,654,76,302,616,84,8,17,866
37515:616,8,654,58,302,29,866,650,76,84
37516:58,84,650,17,654,866,76,8,302,29
37521:17,866,76,616,8,84,58,654,29,302
37523:76,29,58,302,866,84,616,17,8,654
37530:76,58,654,8,17,302,866,616,29,84
37570:866,616,17,84,302,76,654,8,58,29
37585:17,866,8,616,29,84,58,76,302,654
37588:8,17,654,29,866,84,616,76,302,58
37606:76,866,58,29,17,616,302,84,654,8
37666:58,302,76,29,17,654,8,866,84,616
37676:58,866,616,76,29,302,17,654,8,84
37692:29,76,58,616,84,8,866,302,654,17
37701:58,866,76,650,616,302,8,654,84,17
37708:84,58,76,866,302,616,17,654,8,29
37731:8,654,76,616,17,84,866,302,29,58
37735:654,58,8,866,29,76,616,302,17,84
37753:8,302,616,58,29,84,866,17,654,76
37767:866,84,58,29,17,616,8,654,302,76
37790:76,654,866,58,8,302,29,616,84,17
37816:76,302,58,866,17,29,654,616,84,8
37849:17,84,76,302,58,8,866,29,616,654
37876:654,866,58,76,84,302,29,616,17,8
37878:616,866,84,654,58,76,8,17,302,29
37910:302,76,866,29,616,654,58,17,8,84
37911:654,866,302,8,84,616,76,58,17,29
37912:76,616,866,58,17,29,84,302,654,8
37918:76,8,866,58,302,29,654,616,84,17
37924:616,17,8,654,84,866,76,58,302,29
37934:29,650,84,8,616,654,58,302,76,866
37971:58,76,866,302,29,84,17,654,8,616
37987:866,58,17,616,8,76,654,84,29,302
37988:866,8,76,58,302,654,84,616,29,17
37989:866,654,616,29,302,8,76,84,58,17
38028:302,654,866,76,58,616,29,8,17,84
38029:616,76,866,302,8,58,84,654,17,29
38037:866,654,8,76,84,29,616,58,302,17
38057:654,8,17,866,58,29,76,84,302,616
38073:866,58,654,616,8,17,76,29,84,302
38080:616,76,866,17,58,8,29,302,84,654
38088:302,17,8,84,654,866,616,76,29,58
38108:302,8,650,17,616,866,29,654,58,76
38168:58,302,654,8,29,616,76,866,84,17
38216:302,616,866,29,17,76,8,654,58,84
38244:76,616,654,58,84,8,17,302,866,29
38281:654,302,616,76,866,84,58,17,8,29
38362:29,616,654,302,58,8,866,76,17,84
38367:29,17,302,58,76,866,8,616,84,654
38376:616,58,654,302,8,866,17,84,76,29
38391:76,654,8,616,866,29,17,302,58,84
38431:8,866,76,58,84,29,302,17,616,650
38445:654,84,29,302,58,76,866,8,616,17
38451:8,29,654,76,58,866,302,616,17,84
38466:84,17,58,302,8,654,616,76,29,866
38480:76,866,8,29,302,58,654,84,17,616
38546:76,17,302,29,616,84,866,58,8,654
38557:866,76,58,29,654,616,8,17,84,302
38578:76,866,84,17,616,29,8,654,302,58
38616:76,8,58,866,29,616,84,17,654,302
38645:654,58,84,302,17,616,76,8,866,29
38648:58,302,8,76,616,866,29,17,654,84
38661:84,654,76,8,866,17,58,616,302,29
38679:84,8,866,29,76,616,17,58,302,654
38684:654,616,76,866,17,302,29,84,8,58
38685:616,654,866,84,8,76,17,29,58,302
38686:302,29,58,866,654,76,8,616,84,17
38691:866,8,58,654,84,76,616,302,29,17
38704:8,58,84,17,302,616,654,29,76,866
38715:866,76,58,616,302,29,8,17,84,654
38736:29,654,8,866,76,616,17,302,58,84
38739:58,29,654,616,8,84,302,17,866,76
38766:76,616,654,866,8,302,29,17,58,84
38778:8,58,17,866,654,76,616,84,29,302
38786:17,654,58,302,76,866,616,29,84,8
38813:616,84,17,8,654,58,302,76,29,866
38868:76,866,616,17,654,58,650,8,81,84
38870:17,58,302,654,29,76,866,616,84,8
38878:616,58,76,866,8,29,302,654,84,17
38888:654,8,76,84,616,29,58,866,302,17
38897:616,29,58,8,654,17,84,302,866,76
38945:84,58,17,302,866,654,616,8,76,29
38967:866,76,58,29,302,84,616,8,654,17
38983:654,616,866,76,302,29,58,8,84,17
39003:866,654,616,8,17,84,58,302,29,76
39005:8,616,29,17,302,58,866,76,84,654
39021:866,302,58,29,17,8,76,654,616,84
39043:302,17,866,84,76,616,8,654,29,58
39049:17,58,29,76,866,302,616,8,654,84
39050:58,302,29,84,866,17,76,654,616,8
39052:58,654,866,76,29,8,302,17,616,84
39074:58,76,866,17,29,8,654,616,84,302
39083:616,76,654,8,58,866,17,84,302,29
39084:8,29,866,654,84,616,76,17,302,58
39092:84,616,654,866,76,17,58,29,8,302
39105:302,17,616,29,8,866,58,76,654,84
39158:84,654,58,8,866,76,302,29,616,17
39159:58,654,8,616,17,84,29,302,76,866
39163:29,8,76,866,302,58,654,84,17,616
39188:58,650,616,29,654,302,8,17,84,76
39232:76,866,616,17,84,29,58,8,654,302
39237:17,76,84,58,8,866,654,29,302,616
39291:654,8,84,616,17,76,58,866,29,302
39295:616,84,8,866,58,76,654,17,302,29
39296:84,8,866,17,616,76,654,29,302,58
39308:17,8,616,58,84,654,866,76,29,302
39379:8,654,866,84,616,17,302,29,58,76
39391:8,58,866,302,76,29,616,654,84,17
39393:8,76,58,302,29,866,616,84,654,17
39394:17,866,58,302,76,29,654,84,8,616
39429:58,29,302,17,8,866,654,76,616,84
39430:616,29,76,302,654,17,8,866,58,84
39432:616,8,76,654,84,17,58,866,29,302
39458:58,17,76,84,616,302,8,654,29,866
39469:616,866,84,76,58,29,8,302,654,17
39515:616,8,84,866,29,654,17,76,58,302
39518:8,616,58,866,654,84,29,76,302,17
39528:17,29,866,302,616,58,654,76,8,84
39555:58,302,84,76,29,866,8,654,616,17
39556:8,866,616,654,76,58,650,84,302,17
39567:616,29,302,17,8,58,654,84,866,76
39580:58,76,866,84,654,8,29,17,302,616
39592:866,76,8,29,58,84,302,616,654,17
39594:76,58,302,866,29,8,654,616,84,17
39617:302,654,29,866,8,84,58,76,616,17
39623:84,29,8,76,302,616,58,17,654,866
39652:654,8,616,76,84,17,866,58,29,302
39662:616,17,58,29,302,76,84,866,654,8
39693:302,29,616,866,76,8,58,17,654,84
39694:8,866,616,654,76,302,17,29,84,58
39707:58,8,866,76,654,616,17,84,302,29
39718:616,8,17,654,76,84,302,29,58,866
39730:616,58,17,866,84,76,302,8,654,29
39731:84,616,8,866,76,58,17,302,654,29
39796:76,866,616,84,29,58,302,654,8,17
39821:302,8,84,654,17,866,76,58,29,616
39822:866,76,654,58,8,616,302,29,17,84
39863:58,654,8,84,302,616,29,17,76,866
39865:8,76,654,29,616,84,866,302,17,58
39876:616,84,76,866,29,17,8,654,58,302
39877:17,76,29,654,866,58,8,302,84,616
39878:76,29,616,866,84,58,654,302,650,8
39896:866,302,8,58,84,76,654,29,616,17
39903:58,29,76,866,84,302,654,616,8,650
39926:866,58,616,84,29,302,17,76,8,654
39927:58,8,866,17,84,654,76,29,302,616
39932:29,8,866,76,654,302,616,58,17,84
39940:58,654,866,616,302,17,76,29,8,84
39967:302,654,866,58,29,8,84,76,616,17
39979:76,866,29,654,616,8,302,58,17,84
39983:616,8,654,84,17,76,58,866,302,29
40040:76,302,58,866,654,29,8,616,17,84
40043:76,84,17,650,616,29,8,302,654,58
40053:616,8,654,29,302,866,76,58,84,17
40055:76,866,616,84,302,58,17,654,29,8
40069:654,29,8,616,866,17,302,58,84,76
40098:58,29,76,302,616,654,650,17,84,8
40101:616,654,17,8,866,302,29,76,84,58
40115:29,866,8,616,17,76,84,654,302,58
40120:17,76,654,866,8,58,84,616,29,302
40123:302,8,58,29,866,654,616,76,17,84
40129:616,302,29,58,84,76,866,8,654,17
40149:866,654,17,302,616,650,58,29,8,84
40158:654,84,58,8,76,302,866,29,616,17
40163:616,76,302,866,58,29,8,17,84,654
40189:650,84,17,616,302,8,866,654,58,29
40190:8,616,84,654,17,58,76,29,866,302
40195:616,654,58,17,302,76,84,29,8,866
40196:58,866,8,302,616,76,29,84,654,17
40215:76,8,616,866,58,654,29,84,17,302
40226:29,866,302,58,654,8,76,17,616,84
40229:8,866,654,616,76,58,29,17,302,84
40234:76,58,866,302,29,616,654,84,8,17
40235:866,76,84,302,29,17,616,58,8,654
40258:76,866,84,29,302,58,654,17,8,616
40259:58,17,84,76,866,616,302,654,8,29
40262:84,58,8,654,302,17,76,866,616,29
40293:654,58,17,29,866,76,302,8,616,84
40307:17,84,8,616,76,866,654,58,302,29
40308:17,654,302,84,8,616,29,58,866,76
40316:8,654,84,616,58,29,17,302,866,76
40347:616,84,17,654,8,76,58,866,29,302
40368:616,76,58,29,866,654,302,8,17,84
40427:8,654,76,616,84,17,866,58,302,29
40431:866,302,84,76,58,654,17,29,616,8
40468:58,616,84,302,866,654,17,8,29,76
40472:866,76,58,8,654,84,616,302,17,29
40480:616,17,84,866,76,8,654,58,29,302
40489:84,8,654,29,866,76,302,616,17,58
40493:58,84,302,654,17,8,616,76,866,29
